date,store,sales,transactions,avg_basket,foot_traffic,temperature,is_holiday
2023-01-20,Store_C,212472.79,980.0,1182.96,155.0,26.9,0
2023-01-21,Store_C,230387.0,713.0,621.88,858.0,26.5,1
2023-01-22,Store_C,,,,,26.8,1
2023-01-23,Store_C,250899.92,570.0,1491.41,773.0,26.6,0
2023-01-24,Store_C,241435.98,740.0,375.42,1927.0,24.6,0
2023-01-25,Store_C,,,,,25.5,0
2023-01-26,Store_C,202433.39,570.0,431.15,1469.0,23.3,0
2023-01-27,Store_C,36809.74,144.0,902.59,579.0,25.7,0
2023-01-28,Store_C,225809.07,1108.0,532.3,1107.0,28.0,1
2023-01-29,Store_C,253776.1,686.0,948.73,694.0,28.9,1
2023-01-30,Store_C,244839.27,842.0,1083.56,613.0,27.4,0
2023-01-31,Store_C,237284.39,704.0,1257.82,1496.0,27.3,0
2023-02-01,Store_C,227731.82,477.0,583.76,882.0,30.4,0
2023-02-02,Store_C,216521.83,647.0,894.63,1065.0,28.3,0
2023-02-03,Store_C,216299.09,498.0,703.15,656.0,26.7,0
2023-02-04,Store_C,239991.21,679.0,603.37,1350.0,25.3,1
2023-02-05,Store_C,247932.89,580.0,1456.68,1262.0,26.3,1
2023-02-06,Store_C,252006.61,662.0,601.44,1142.0,29.8,0
2023-02-07,Store_C,239252.1,764.0,754.15,1259.0,30.5,0
2023-02-08,Store_C,228557.48,562.0,1109.19,221.0,33.4,0
2023-02-09,Store_C,224163.67,658.0,1094.42,1420.0,26.6,0
2023-02-10,Store_C,227433.62,556.0,1344.8,1237.0,28.2,0
2023-02-11,Store_C,255762.96,785.0,1451.11,784.0,29.1,1
2023-02-12,Store_C,263325.17,579.0,1216.49,993.0,26.4,1
2023-02-13,Store_C,259127.37,561.0,1359.29,1453.0,33.2,0
2023-02-14,Store_C,253824.92,597.0,1101.64,223.0,27.4,0
2023-02-15,Store_C,239084.17,568.0,756.85,1505.0,35.0,0
2023-02-16,Store_C,,,,,35.2,0
2023-02-17,Store_C,227063.7,538.0,731.4,709.0,28.4,0
2023-02-18,Store_C,243746.33,502.0,1039.31,207.0,29.5,1
2023-02-19,Store_C,257284.73,1077.0,413.55,1989.0,30.4,1
2023-02-20,Store_C,252730.43,945.0,584.8,215.0,26.2,0
2023-02-21,Store_C,261041.7,922.0,1226.25,1531.0,38.5,0
2023-02-22,Store_C,226184.23,598.0,571.2,135.0,31.7,0
2023-02-23,Store_C,248763.49,534.0,340.55,1079.0,28.5,0
2023-02-24,Store_C,239381.58,607.0,1436.38,476.0,25.1,0
2023-02-25,Store_C,243023.63,570.0,1024.56,1518.0,33.9,1
2023-02-26,Store_C,250324.53,713.0,383.24,249.0,36.9,1
2023-02-27,Store_C,273386.6,1062.0,1333.27,156.0,35.8,0
2023-02-28,Store_C,265762.82,1057.0,489.89,1397.0,32.0,0
2023-03-01,Store_C,256006.12,808.0,315.13,1891.0,36.2,0
2023-03-02,Store_C,237811.52,628.0,390.91,411.0,35.8,0
2023-03-03,Store_C,217704.8,472.0,1168.06,1943.0,27.5,0
2023-03-04,Store_C,250545.78,1108.0,970.77,624.0,34.7,1
2023-03-05,Store_C,269958.15,611.0,1455.65,261.0,30.0,1
2023-03-06,Store_C,284385.81,1364.0,1326.85,1305.0,30.4,0
2023-03-07,Store_C,261349.49,577.0,930.87,1168.0,29.6,0
2023-03-08,Store_C,258061.96,535.0,786.89,345.0,33.5,0
2023-03-09,Store_C,231971.42,660.0,1204.66,1679.0,33.6,0
2023-03-10,Store_C,225067.65,584.0,734.69,1303.0,36.6,0
2023-03-11,Store_C,254070.82,539.0,472.55,954.0,32.2,1
2023-03-12,Store_C,256412.66,919.0,566.62,1456.0,35.5,1
2023-03-13,Store_C,257150.74,684.0,339.71,267.0,29.4,0
2023-03-14,Store_C,237954.28,614.0,1334.94,204.0,38.7,0
2023-03-15,Store_C,245363.63,920.0,359.58,1901.0,30.4,0
2023-03-16,Store_C,225940.54,460.0,1298.82,301.0,35.4,0
2023-03-17,Store_C,497384.76,1118.0,1036.57,1802.0,33.9,0
2023-03-18,Store_C,249121.89,511.0,341.68,1919.0,35.1,1
2023-03-19,Store_C,270597.39,884.0,1451.2,1919.0,38.8,1
2023-03-20,Store_C,,,,,29.3,0
2023-03-21,Store_C,250358.71,501.0,496.99,826.0,34.8,0
2023-03-22,Store_C,250649.59,743.0,1196.36,471.0,33.2,0
2023-03-23,Store_C,247679.63,506.0,1487.12,404.0,39.1,0
2023-03-24,Store_C,245185.21,752.0,759.64,1277.0,34.2,0
2023-03-25,Store_C,651333.61,2576.0,883.59,502.0,35.8,1
2023-03-26,Store_C,271581.06,684.0,376.3,1474.0,34.1,1
2023-03-27,Store_C,277289.67,893.0,326.11,1108.0,30.0,0
2023-03-28,Store_C,264184.52,649.0,1348.67,1102.0,35.5,0
2023-03-29,Store_C,239887.5,955.0,565.51,1490.0,34.9,0
2023-03-30,Store_C,230266.63,842.0,1424.34,1720.0,33.1,0
2023-03-31,Store_C,220347.52,622.0,555.32,873.0,36.7,0
2023-04-01,Store_C,662057.2,1481.0,1190.93,1833.0,30.8,1
2023-04-02,Store_C,279052.35,587.0,640.56,1405.0,36.7,1
2023-04-03,Store_C,272657.4,618.0,831.7,103.0,33.1,0
2023-04-04,Store_C,265447.03,760.0,929.36,615.0,36.4,0
2023-04-05,Store_C,248466.75,1160.0,708.22,1216.0,32.3,0
2023-04-06,Store_C,235519.63,955.0,920.15,1769.0,36.9,0
2023-04-07,Store_C,247610.32,991.0,1037.24,172.0,37.0,0
2023-04-08,Store_C,248279.45,984.0,1341.75,1604.0,42.3,1
2023-04-09,Store_C,273853.78,846.0,596.25,1521.0,36.1,1
2023-04-10,Store_C,268376.05,1152.0,409.3,1049.0,36.9,0
2023-04-11,Store_C,265890.87,920.0,1165.96,954.0,36.2,0
2023-04-12,Store_C,253792.21,1163.0,1200.81,1884.0,36.3,0
2023-04-13,Store_C,458494.95,979.0,710.6,547.0,35.0,0
2023-04-14,Store_C,260068.67,599.0,720.32,594.0,30.6,0
2023-04-15,Store_C,255598.79,917.0,1269.65,628.0,41.5,1
2023-04-16,Store_C,268544.94,640.0,1277.99,222.0,34.8,1
2023-04-17,Store_C,,,,,33.9,0
2023-04-18,Store_C,,,,,38.0,0
2023-04-19,Store_C,256332.41,1152.0,449.3,1734.0,36.6,0
2023-04-20,Store_C,229796.96,675.0,709.45,736.0,32.5,0
2023-04-21,Store_C,250231.65,575.0,770.27,637.0,36.2,0
2023-04-22,Store_C,250051.87,1225.0,308.82,507.0,33.8,1
2023-04-23,Store_C,283136.75,1001.0,1203.32,1679.0,34.4,1
2023-04-24,Store_C,261225.82,965.0,1245.58,546.0,36.9,0
2023-04-25,Store_C,237422.37,478.0,868.78,1744.0,36.0,0
2023-04-26,Store_C,219494.34,496.0,859.31,1693.0,36.2,0
2023-04-27,Store_C,243249.11,1170.0,695.54,1061.0,33.3,0
2023-04-28,Store_C,228012.99,507.0,1246.14,952.0,34.7,0
2023-04-29,Store_C,,,,,34.6,1
2023-04-30,Store_C,252173.17,1086.0,782.49,247.0,30.6,1
2023-05-01,Store_C,279777.08,1177.0,671.3,1856.0,33.6,0
2023-05-02,Store_C,260033.51,811.0,1354.77,359.0,34.2,0
2023-05-03,Store_C,246689.01,1098.0,614.53,906.0,31.4,0
2023-05-04,Store_C,214401.84,562.0,478.03,1375.0,37.4,0
2023-05-05,Store_C,255233.05,991.0,1163.99,466.0,31.7,1
2023-05-06,Store_C,85181.05,254.0,416.25,1323.0,35.3,1
2023-05-07,Store_C,268411.05,1011.0,1191.92,801.0,31.8,1
2023-05-08,Store_C,273721.72,918.0,1454.72,1967.0,34.7,0
2023-05-09,Store_C,259895.11,520.0,578.15,328.0,34.0,0
2023-05-10,Store_C,243848.6,601.0,1273.64,400.0,33.9,0
2023-05-11,Store_C,244545.05,544.0,420.18,1796.0,28.9,0
2023-05-12,Store_C,232829.23,508.0,528.95,464.0,27.2,0
2023-05-13,Store_C,252775.3,1014.0,724.31,870.0,26.2,1
2023-05-14,Store_C,254931.72,581.0,818.12,1621.0,32.1,1
2023-05-15,Store_C,250393.82,536.0,352.96,1624.0,31.1,0
2023-05-16,Store_C,255604.39,1035.0,1125.31,913.0,31.7,0
2023-05-17,Store_C,240380.41,644.0,399.54,315.0,27.7,0
2023-05-18,Store_C,217531.74,962.0,640.91,1702.0,30.0,0
2023-05-19,Store_C,238807.06,831.0,394.52,1337.0,30.6,0
2023-05-20,Store_C,244433.84,644.0,1101.17,1951.0,31.3,1
2023-05-21,Store_C,260169.59,714.0,1005.34,1394.0,28.7,1
2023-05-22,Store_C,278257.24,1199.0,1395.52,691.0,31.2,0
2023-05-23,Store_C,252985.07,1077.0,487.91,577.0,35.2,0
2023-05-24,Store_C,236610.47,852.0,999.71,304.0,26.5,0
2023-05-25,Store_C,226250.15,552.0,1194.22,1823.0,28.9,0
2023-05-26,Store_C,240263.76,1112.0,562.48,1187.0,21.4,0
2023-05-27,Store_C,250104.67,870.0,1491.56,1135.0,27.7,1
2023-05-28,Store_C,245975.3,671.0,1424.72,395.0,30.3,1
2023-05-29,Store_C,249552.19,698.0,482.67,870.0,25.2,0
2023-05-30,Store_C,239760.22,553.0,551.1,910.0,28.4,0
2023-05-31,Store_C,,,,,28.7,0
2023-06-01,Store_C,213013.11,676.0,816.05,1481.0,25.6,0
2023-06-02,Store_C,216549.52,501.0,1210.37,268.0,30.4,0
2023-06-03,Store_C,225101.23,606.0,378.07,250.0,28.5,1
2023-06-04,Store_C,255966.71,1235.0,1017.8,1621.0,25.5,1
2023-06-05,Store_C,245716.7,1198.0,355.56,1868.0,30.2,0
2023-06-06,Store_C,258203.06,517.0,643.69,1113.0,24.2,0
2023-06-07,Store_C,227538.0,544.0,354.98,554.0,30.2,0
2023-06-08,Store_C,,,,,25.8,0
2023-06-09,Store_C,230021.02,590.0,1033.08,870.0,18.0,0
2023-06-10,Store_C,250292.47,564.0,357.6,1649.0,20.1,1
2023-06-11,Store_C,237268.53,596.0,814.23,1974.0,29.8,1
2023-06-12,Store_C,73810.63,165.0,462.9,529.0,27.5,0
2023-06-13,Store_C,258935.76,557.0,1363.96,936.0,19.3,0
2023-06-14,Store_C,240108.62,578.0,778.34,696.0,28.5,0
2023-06-15,Store_C,223560.61,1087.0,450.8,468.0,23.7,0
2023-06-16,Store_C,227224.02,533.0,1499.99,1257.0,20.0,0
2023-06-17,Store_C,403776.97,1174.0,1175.9,465.0,21.4,1
2023-06-18,Store_C,632592.68,1851.0,301.56,1551.0,26.4,1
2023-06-19,Store_C,245258.65,700.0,1302.91,1077.0,27.5,0
2023-06-20,Store_C,229926.14,693.0,879.82,881.0,23.1,0
2023-06-21,Store_C,234383.18,698.0,814.62,728.0,23.7,0
2023-06-22,Store_C,215085.71,441.0,1271.67,769.0,23.6,0
2023-06-23,Store_C,,,,,22.2,0
2023-06-24,Store_C,641986.45,1580.0,1162.02,610.0,23.6,1
2023-06-25,Store_C,235052.88,509.0,996.33,1192.0,27.2,1
2023-06-26,Store_C,237558.64,740.0,1304.86,1628.0,20.9,0
2023-06-27,Store_C,242764.81,698.0,1424.14,393.0,25.9,0
2023-06-28,Store_C,,,,,16.5,0
2023-06-29,Store_C,211232.17,672.0,770.62,1351.0,25.3,0
2023-06-30,Store_C,215266.64,668.0,998.99,189.0,18.3,0
2023-07-01,Store_C,233426.12,704.0,526.24,744.0,19.9,1
2023-07-02,Store_C,244920.17,796.0,1028.53,673.0,21.7,1
2023-07-03,Store_C,246882.13,511.0,384.6,242.0,15.2,0
2023-07-04,Store_C,235486.3,843.0,1110.62,1215.0,19.6,0
2023-07-05,Store_C,223514.62,594.0,713.23,671.0,11.7,0
2023-07-06,Store_C,210810.05,786.0,870.51,1903.0,23.3,0
2023-07-07,Store_C,231416.1,542.0,1356.05,446.0,19.5,0
2023-07-08,Store_C,240909.13,489.0,1276.72,125.0,18.4,1
2023-07-09,Store_C,248055.59,774.0,1141.43,1530.0,19.2,1
2023-07-10,Store_C,550541.62,1504.0,1109.23,1191.0,13.7,0
2023-07-11,Store_C,245814.62,511.0,1333.21,486.0,16.2,0
2023-07-12,Store_C,209331.11,628.0,707.95,351.0,15.3,0
2023-07-13,Store_C,213191.51,536.0,969.59,285.0,18.6,0
2023-07-14,Store_C,212204.49,489.0,1295.47,980.0,18.4,0
2023-07-15,Store_C,197238.78,469.0,598.23,1846.0,15.1,1
2023-07-16,Store_C,239972.35,526.0,656.79,1457.0,14.8,1
2023-07-17,Store_C,219496.94,814.0,806.0,163.0,11.5,0
2023-07-18,Store_C,214511.51,460.0,611.14,1288.0,19.7,0
2023-07-19,Store_C,217228.62,806.0,1338.91,1114.0,16.6,0
2023-07-20,Store_C,199852.86,501.0,1137.28,202.0,16.3,0
2023-07-21,Store_C,208648.69,471.0,635.01,1994.0,17.3,0
2023-07-22,Store_C,216141.46,650.0,673.38,1846.0,16.5,1
2023-07-23,Store_C,237317.65,614.0,1203.43,670.0,12.7,1
2023-07-24,Store_C,232351.73,512.0,959.05,1046.0,14.4,0
2023-07-25,Store_C,231473.76,723.0,987.57,1913.0,13.0,0
2023-07-26,Store_C,219949.14,1024.0,856.52,1376.0,16.5,0
2023-07-27,Store_C,210570.68,570.0,328.13,1062.0,11.5,0
2023-07-28,Store_C,202109.47,688.0,317.43,853.0,13.2,0
2023-07-29,Store_C,199049.77,450.0,978.27,1002.0,17.2,1
2023-07-30,Store_C,239609.45,492.0,1471.99,999.0,11.8,1
2023-07-31,Store_C,236071.16,694.0,576.83,783.0,14.1,0
2023-08-01,Store_C,218502.53,837.0,814.86,1957.0,13.6,0
2023-08-02,Store_C,211270.32,618.0,363.31,1763.0,15.2,0
2023-08-03,Store_C,181728.04,689.0,1233.11,1723.0,20.6,0
2023-08-04,Store_C,203556.1,531.0,551.04,1626.0,10.7,0
2023-08-05,Store_C,208722.63,442.0,789.49,397.0,10.0,1
2023-08-06,Store_C,226878.47,940.0,1362.89,607.0,15.0,1
2023-08-07,Store_C,231604.45,579.0,1149.07,403.0,9.5,0
2023-08-08,Store_C,209388.55,908.0,1196.26,1180.0,12.1,0
2023-08-09,Store_C,208623.18,503.0,640.77,781.0,13.0,0
2023-08-10,Store_C,181899.35,513.0,594.71,1819.0,11.7,0
2023-08-11,Store_C,176073.41,512.0,634.7,1470.0,3.1,0
2023-08-12,Store_C,,,,,9.1,1
2023-08-13,Store_C,224597.86,749.0,1267.39,1518.0,6.2,1
2023-08-14,Store_C,229274.48,590.0,1486.35,390.0,17.3,0
2023-08-15,Store_C,202295.97,468.0,1069.93,1983.0,9.0,0
2023-08-16,Store_C,205044.49,850.0,1290.82,778.0,14.3,0
2023-08-17,Store_C,196250.42,561.0,1266.83,1624.0,8.3,0
2023-08-18,Store_C,173192.48,415.0,910.38,1197.0,6.8,0
2023-08-19,Store_C,,,,,12.4,1
2023-08-20,Store_C,220165.33,620.0,991.48,1681.0,5.9,1
2023-08-21,Store_C,227114.17,601.0,692.32,1699.0,8.2,0
2023-08-22,Store_C,202725.92,489.0,521.11,1913.0,10.4,0
2023-08-23,Store_C,188410.72,763.0,946.99,1850.0,7.1,0
2023-08-24,Store_C,193837.9,788.0,1481.14,1968.0,11.4,0
2023-08-25,Store_C,195767.11,529.0,385.12,1152.0,6.3,0
2023-08-26,Store_C,188009.94,428.0,389.88,1299.0,0.5,1
2023-08-27,Store_C,215510.23,632.0,1205.77,1338.0,10.0,1
2023-08-28,Store_C,213647.78,641.0,1264.31,1694.0,12.7,0
2023-08-29,Store_C,213346.35,723.0,810.52,221.0,9.9,0
2023-08-30,Store_C,192604.91,385.0,1117.54,348.0,3.8,0
2023-08-31,Store_C,192062.83,409.0,1159.71,1876.0,14.6,0
2023-09-01,Store_C,186251.98,609.0,855.94,1048.0,4.6,0
2023-09-02,Store_C,198089.19,665.0,751.33,1184.0,8.3,1
2023-09-03,Store_C,229730.52,605.0,360.29,1455.0,6.2,1
2023-09-04,Store_C,207696.37,840.0,400.72,1741.0,7.0,0
2023-09-05,Store_C,210641.09,528.0,1242.45,1649.0,6.2,0
2023-09-06,Store_C,207001.45,596.0,533.9,1519.0,3.1,0
2023-09-07,Store_C,166689.41,819.0,948.37,760.0,8.1,0
2023-09-08,Store_C,,,,,8.8,0
2023-09-09,Store_C,188954.53,789.0,1010.85,1398.0,11.8,1
2023-09-10,Store_C,213444.9,661.0,781.76,1973.0,-1.3,1
2023-09-11,Store_C,204697.95,603.0,412.63,1072.0,-0.5,0
2023-09-12,Store_C,199445.92,726.0,575.27,1099.0,4.8,0
2023-09-13,Store_C,189189.63,489.0,434.13,189.0,4.4,0
2023-09-14,Store_C,181629.56,564.0,381.89,1315.0,4.9,1
2023-09-15,Store_C,183312.06,904.0,1168.18,1003.0,12.0,1
2023-09-16,Store_C,223703.4,576.0,571.7,1274.0,4.4,1
2023-09-17,Store_C,203300.35,530.0,1456.78,1670.0,4.1,1
2023-09-18,Store_C,233395.88,469.0,636.16,1459.0,4.6,0
2023-09-19,Store_C,207748.07,564.0,1012.52,526.0,4.8,0
2023-09-20,Store_C,184576.15,678.0,594.09,753.0,6.1,0
2023-09-21,Store_C,193757.27,748.0,604.55,1117.0,12.0,0
2023-09-22,Store_C,192307.9,537.0,700.16,1723.0,4.0,0
2023-09-23,Store_C,203637.41,825.0,1111.7,1021.0,2.7,1
2023-09-24,Store_C,225697.06,455.0,744.53,785.0,1.1,1
2023-09-25,Store_C,214286.56,452.0,435.01,1017.0,8.8,0
2023-09-26,Store_C,197956.29,397.0,542.04,1780.0,4.9,0
2023-09-27,Store_C,172154.99,354.0,672.62,1606.0,4.1,0
2023-09-28,Store_C,174791.56,855.0,1368.58,392.0,7.1,0
2023-09-29,Store_C,181485.18,544.0,336.45,464.0,3.8,0
2023-09-30,Store_C,187782.71,558.0,482.43,1831.0,6.4,1
2023-10-01,Store_C,216070.57,554.0,1063.11,781.0,4.7,1
2023-10-02,Store_C,228130.47,500.0,755.59,1059.0,4.7,0
2023-10-03,Store_C,200336.27,709.0,328.76,855.0,9.4,0
2023-10-04,Store_C,193284.96,696.0,964.37,1236.0,3.8,0
2023-10-05,Store_C,168413.17,699.0,569.17,1157.0,2.6,0
2023-10-06,Store_C,379271.26,1042.0,1241.25,1255.0,1.6,0
2023-10-07,Store_C,194247.53,718.0,1338.87,1656.0,3.4,1
2023-10-08,Store_C,215349.89,454.0,1027.24,1712.0,8.7,1
2023-10-09,Store_C,221854.3,546.0,967.63,1754.0,6.1,0
2023-10-10,Store_C,199725.68,964.0,569.91,376.0,5.1,0
2023-10-11,Store_C,185182.28,598.0,720.49,873.0,-0.6,0
2023-10-12,Store_C,187633.2,380.0,1306.78,1381.0,4.9,0
2023-10-13,Store_C,179795.58,390.0,1040.62,1845.0,5.5,0
2023-10-14,Store_C,195108.76,541.0,579.02,335.0,10.3,1
2023-10-15,Store_C,210940.06,458.0,1228.14,283.0,2.8,1
2023-10-16,Store_C,220911.0,1040.0,339.66,978.0,1.0,0
2023-10-17,Store_C,211931.37,428.0,1214.52,140.0,-7.3,0
2023-10-18,Store_C,190577.39,396.0,1017.29,1752.0,2.4,0
2023-10-19,Store_C,177142.21,396.0,1240.67,1603.0,7.3,0
2023-10-20,Store_C,194699.79,581.0,926.23,1093.0,2.7,0
2023-10-21,Store_C,204316.77,716.0,612.04,330.0,2.7,1
2023-10-22,Store_C,213681.02,524.0,1071.08,1739.0,5.9,1
2023-10-23,Store_C,223302.16,611.0,515.0,909.0,5.8,0
2023-10-24,Store_C,201664.87,447.0,1175.06,1398.0,8.6,0
2023-10-25,Store_C,182475.56,725.0,827.47,408.0,7.2,0
2023-10-26,Store_C,176804.83,760.0,1346.07,1704.0,5.1,0
2023-10-27,Store_C,199300.54,430.0,581.15,827.0,6.5,0
2023-10-28,Store_C,187543.43,477.0,1041.7,1251.0,4.0,1
2023-10-29,Store_C,224055.64,813.0,781.99,1617.0,8.5,1
2023-10-30,Store_C,224177.76,900.0,1409.91,167.0,8.0,0
2023-10-31,Store_C,210118.64,460.0,303.82,1214.0,9.2,0
2023-11-01,Store_C,192343.16,652.0,1264.08,1806.0,12.3,0
2023-11-02,Store_C,177759.52,672.0,330.4,1880.0,7.1,0
2023-11-03,Store_C,210026.66,533.0,338.02,238.0,11.5,0
2023-11-04,Store_C,190939.13,545.0,1132.2,771.0,6.1,1
2023-11-05,Store_C,211466.59,952.0,715.45,1242.0,4.1,1
2023-11-06,Store_C,223153.87,523.0,713.45,838.0,4.3,0
2023-11-07,Store_C,202545.8,771.0,901.72,593.0,5.8,0
2023-11-08,Store_C,,,,,8.3,0
2023-11-09,Store_C,190717.5,417.0,599.66,930.0,7.6,0
2023-11-10,Store_C,188945.66,657.0,594.33,1744.0,7.0,0
2023-11-11,Store_C,202407.95,478.0,313.13,1153.0,9.1,1
2023-11-12,Store_C,215275.08,579.0,1025.45,980.0,6.6,1
2023-11-13,Store_C,213135.46,537.0,807.15,166.0,11.5,0
2023-11-14,Store_C,212660.36,565.0,1276.45,1419.0,7.6,0
2023-11-15,Store_C,192607.28,404.0,899.65,449.0,7.0,0
2023-11-16,Store_C,183843.16,528.0,441.09,772.0,7.5,0
2023-11-17,Store_C,208651.86,423.0,1433.59,524.0,8.6,0
2023-11-18,Store_C,215597.4,838.0,930.32,1373.0,10.6,1
2023-11-19,Store_C,228089.77,513.0,888.93,1186.0,14.3,1
2023-11-20,Store_C,221857.06,1057.0,1293.62,1928.0,12.9,0
2023-11-21,Store_C,213953.14,897.0,764.33,1735.0,9.8,0
2023-11-22,Store_C,203183.18,777.0,303.57,1976.0,7.5,0
2023-11-23,Store_C,217117.61,596.0,1156.01,1597.0,14.9,0
2023-11-24,Store_C,191902.55,680.0,389.11,1121.0,9.1,0
2023-11-25,Store_C,219597.77,769.0,1221.74,544.0,7.6,1
2023-11-26,Store_C,232685.68,625.0,921.76,1395.0,12.2,1
2023-11-27,Store_C,237595.74,732.0,417.49,863.0,14.1,0
2023-11-28,Store_C,231388.1,1154.0,1123.0,786.0,9.0,0
2023-11-29,Store_C,231854.15,731.0,1435.95,429.0,13.7,0
2023-11-30,Store_C,201003.82,429.0,910.16,1029.0,13.6,0
2023-12-01,Store_C,194953.88,445.0,655.58,955.0,17.9,0
2023-12-02,Store_C,226165.57,454.0,501.92,781.0,10.8,1
2023-12-03,Store_C,240759.67,595.0,1079.83,769.0,12.1,1
2023-12-04,Store_C,261807.37,1165.0,526.79,777.0,16.9,0
2023-12-05,Store_C,227164.63,492.0,1488.05,1545.0,11.8,0
2023-12-06,Store_C,200459.67,414.0,1245.55,176.0,10.2,0
2023-12-07,Store_C,188735.46,907.0,978.5,1851.0,15.8,0
2023-12-08,Store_C,196898.51,434.0,748.31,1030.0,17.3,0
2023-12-09,Store_C,229183.34,728.0,655.18,574.0,16.3,1
2023-12-10,Store_C,95483.04,428.0,977.3,239.0,15.7,1
2023-12-11,Store_C,246081.9,996.0,688.35,353.0,13.8,0
2023-12-12,Store_C,232498.92,710.0,1391.23,1091.0,11.5,0
2023-12-13,Store_C,204749.98,457.0,1247.25,1073.0,12.1,0
2023-12-14,Store_C,220192.58,576.0,1036.11,339.0,21.8,0
2023-12-15,Store_C,223792.57,490.0,1395.82,1185.0,20.0,0
2023-12-16,Store_C,212127.25,915.0,1053.53,796.0,16.7,1
2023-12-17,Store_C,235890.34,825.0,370.0,1191.0,16.3,1
2023-12-18,Store_C,273118.41,682.0,700.24,1664.0,18.6,0
2023-12-19,Store_C,249623.14,946.0,1196.54,1919.0,14.1,0
2023-12-20,Store_C,203077.72,566.0,1294.24,1946.0,21.3,0
2023-12-21,Store_C,213038.55,443.0,349.32,1609.0,19.0,0
2023-12-22,Store_C,206057.94,555.0,543.78,1873.0,18.8,0
2023-12-23,Store_C,241099.23,996.0,1406.38,1267.0,18.9,1
2023-12-24,Store_C,240890.31,736.0,625.15,1155.0,15.0,1
2023-12-25,Store_C,255400.2,528.0,485.78,503.0,20.3,0
2023-12-26,Store_C,249229.5,683.0,833.7,854.0,20.6,0
2023-12-27,Store_C,241543.66,595.0,613.68,1352.0,23.0,0
2023-12-28,Store_C,211679.44,524.0,1068.47,409.0,20.7,0
2023-12-29,Store_C,213397.09,434.0,542.32,207.0,15.5,0
2023-12-30,Store_C,222922.29,1068.0,365.25,290.0,17.4,1
2023-12-31,Store_C,248255.68,888.0,1185.21,524.0,22.8,1
2022-01-01,Store_D,130276.63,274.0,1026.71,1091.0,21.4,1
2022-01-02,Store_D,151419.96,305.0,1319.87,178.0,13.0,1
2022-01-03,Store_D,,,,,13.4,0
2022-01-04,Store_D,146814.67,597.0,1395.15,479.0,20.6,0
2022-01-05,Store_D,128032.25,351.0,654.37,1137.0,18.9,0
2022-01-06,Store_D,127478.61,447.0,343.91,1494.0,24.1,0
2022-01-07,Store_D,128917.04,322.0,452.46,1467.0,18.2,0
2022-01-08,Store_D,147266.85,373.0,1486.28,1306.0,19.0,1
2022-01-09,Store_D,143513.74,396.0,465.02,1607.0,21.6,1
2022-01-10,Store_D,157697.24,400.0,1029.58,873.0,17.0,0
2022-01-11,Store_D,149519.86,449.0,1025.15,1148.0,27.4,0
2022-01-12,Store_D,332646.5,903.0,1415.65,168.0,24.8,0
2022-01-13,Store_D,124739.53,304.0,845.47,1425.0,19.2,0
2022-01-14,Store_D,145674.56,323.0,966.81,480.0,23.1,0
2022-01-15,Store_D,137789.67,554.0,1362.94,1792.0,17.3,1
2022-01-16,Store_D,156498.92,524.0,419.4,1772.0,27.3,1
2022-01-17,Store_D,158166.63,465.0,1236.35,1669.0,27.9,0
2022-01-18,Store_D,137005.46,292.0,384.54,1528.0,25.3,0
2022-01-19,Store_D,139001.86,428.0,320.45,123.0,20.4,0
2022-01-20,Store_D,134895.59,277.0,550.7,1609.0,27.9,1
2022-01-21,Store_D,131950.2,477.0,540.34,738.0,21.2,1
2022-01-22,Store_D,145963.9,661.0,522.12,539.0,22.0,1
2022-01-23,Store_D,156901.54,392.0,473.6,174.0,28.0,1
2022-01-24,Store_D,148590.86,312.0,601.29,1852.0,28.1,0
2022-01-25,Store_D,156372.71,431.0,759.94,667.0,27.2,0
2022-01-26,Store_D,129162.63,341.0,883.11,1865.0,24.6,0
2022-01-27,Store_D,133663.62,441.0,529.83,673.0,22.8,0
2022-01-28,Store_D,140421.99,683.0,777.67,1510.0,22.5,0
2022-01-29,Store_D,151160.66,506.0,887.97,1070.0,28.2,1
2022-01-30,Store_D,151047.36,306.0,848.09,1579.0,29.9,1
2022-01-31,Store_D,151677.95,388.0,1336.9,111.0,26.4,0
2022-02-01,Store_D,151790.93,594.0,870.35,1035.0,26.9,0
2022-02-02,Store_D,144400.36,361.0,985.73,436.0,30.8,0
2022-02-03,Store_D,134645.99,269.0,1330.93,1163.0,32.6,0
2022-02-04,Store_D,,,,,30.1,0
2022-02-05,Store_D,143147.06,356.0,472.06,1171.0,27.3,1
2022-02-06,Store_D,403404.08,1071.0,1188.48,1863.0,29.0,1
2022-02-07,Store_D,164300.13,623.0,825.02,245.0,35.5,0
2022-02-08,Store_D,157786.17,763.0,1277.16,1134.0,30.3,0
2022-02-09,Store_D,143482.19,313.0,675.16,632.0,30.3,0
2022-02-10,Store_D,,,,,32.0,0
2022-02-11,Store_D,144846.56,387.0,558.33,1940.0,30.7,0
2022-02-12,Store_D,150971.88,420.0,741.87,338.0,28.9,1
2022-02-13,Store_D,160288.65,346.0,1373.57,640.0,29.4,1
2022-02-14,Store_D,414501.61,1164.0,1372.92,1719.0,27.7,0
2022-02-15,Store_D,161346.82,384.0,735.05,1260.0,28.1,0
2022-02-16,Store_D,137773.52,346.0,518.65,1127.0,28.4,0
2022-02-17,Store_D,145212.59,469.0,782.65,408.0,30.3,0
